Topic,Count,Name,Representation,Representative_Docs
207,42,207_know chase_chase amp_facts_chase,"['know chase', 'chase amp', 'facts', 'chase', 'know', 'facts note', 'broader', 'need know', 'facts chase', 'broader market']","['__COMPANY__ Chase &amp; Co. __TICKER__ Ascends While Market Falls: Some Facts to Note', '__COMPANY__ Chase &amp; Co. __TICKER__ Ascends But Remains Behind Market: Some Facts to Note', '__COMPANY__ Chase &amp; Co. __TICKER__ Stock Drops Despite Market Gains: Important Facts to Note']"
208,42,208_jobs_job cuts_slash_job,"['jobs', 'job cuts', 'slash', 'job', 'workforce', 'plans cut', 'cut', 'cuts', 'ib', 'plans']","['__COMPANY__ __TICKER__ to Cut Jobs in IB Division Amid Slowdown', '__COMPANY__ __TICKER__ to Slash Jobs in IB Division Amid Slump', '__COMPANY__ __TICKER__ to Slash Jobs in Its IB Division Amid Slump']"
209,41,209_moving markets_moving_markets_markets fed,"['moving markets', 'moving', 'markets', 'markets fed', 'markets earnings', 'markets bank', 'president trump', 'markets cpi', 'markets retail', 'markets big']","[""Retail Sales, Bitcoin ETFs, Goldman Reports - What's Moving Markets"", ""Big bank earnings, IEA report, Tesla prices - what's moving markets"", ""Big Tech Earnings, Energy Crisis, European Bank Earnings - What's Moving Markets""]"
210,41,210_recession_economy_recession fears_recession risks,"['recession', 'economy', 'recession fears', 'recession risks', 'worried recession', 'worried', 'economy right', 'recession key', 'recession watch', 'points economy']","['Worried About A Recession? These 10 States Have The Strongest, Most Recession-Proof Economies', 'The real risk of a recession, and other key points about the US economy right now', 'The real risk of recession, and other key points about the economy right now']"
211,41,211_china tech_china_crackdown_tech,"['china tech', 'china', 'crackdown', 'tech', 'tech rout', 'china crackdown', 'rout', 'rout deepens', 'crackdown makes', 'street chiefs']","['Even After $1.5 Trillion Rout, China Tech Traders See More Pain', 'China’s Tech Rout Deepens Amid Lockdown, Geopolitical Worries', 'China Tech Rout Deepens to $1.5 Trillion as Didi Emboldens Bears']"
212,41,212_amp p500_p500_p500 stocks_500 stocks,"['amp p500', 'p500', 'p500 stocks', '500 stocks', 'session', 'amp 500', 'index weight', 'today session', '500', 'session amp']","['Which S&amp;P500 stocks are the most active on Tuesday?', ""Curious about the most active S&amp;P500 stocks in today's session?"", ""These S&amp;P500 stocks are the most active in today's session""]"
213,41,213_stress_stress test_test_fed stress,"['stress', 'stress test', 'test', 'fed stress', 'stress tests', 'tests', 'test results', 'boost dividends', 'dividends', 'increase quarterly']","['__COMPANY__ Comments on Stress Test Results; Plans to Increase Quarterly Dividend to $0.22 per share', '__COMPANY__ Corporation Announces Preliminary Stress Capital Buffer Requirement, Intention to Increase Its Quarterly Common Stock Dividend to $0.57 Per Share and Release of Its 2021 Dodd-Frank Annual Stress Test Results', '__COMPANY__ and __COMPANY__ Boost Dividends After Fed Stress Tests']"
214,40,214_oil_china_chinese demand_demand,"['oil', 'china', 'chinese demand', 'demand', 'concerns oil', 'china stimulus', 'china covid', 'demand oil', 'oil steadies', 'oil advances']","['Oil Holds Gain With Mideast Conflict, China Stimulus in Focus', 'Oil Extends Gains on Middle East Conflict, China Stimulus Hopes', 'Oil Steadies as Investors Look to Improvement in Chinese Demand']"
215,40,215_dodgers_brewers_mlb_mlb roundup,"['dodgers', 'brewers', 'mlb', 'mlb roundup', 'mets', 'padres', 'phillies', 'wild card', 'shohei ohtani', 'ohtani']","['MLB roundup: Brewers win NL Central, then walk off Phillies', 'MLB roundup: Shohei Ohtani makes history as Dodgers clinch playoffs', ""MLB roundup: Shohei Ohtani sparks Dodgers' rally vs. Padres""]"
216,40,216_greensky_greensky sale_sell greensky_sixth street,"['greensky', 'greensky sale', 'sell greensky', 'sixth street', 'goldman greensky', 'sale greensky', 'sixth', 'sale', 'led consortium', 'street led']","['__COMPANY__ agrees to sell GreenSky to Sixth Street-led consortium', 'GREENSKY INVESTOR ALERT BY THE FORMER ATTORNEY GENERAL OF LOUISIANA: Kahn Swick &amp; Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of GreenSky, Inc. - GSKY', 'GREENSKY INVESTOR ALERT By the Former Attorney General of Louisiana: Kahn Swick &amp; Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of GreenSky, Inc. - GSKY']"
217,40,217_vs_goldman vs_bank stock_upside,"['vs', 'goldman vs', 'bank stock', 'upside', 'stock smarter', 'vs pnc', 'banking stock', 'performance compared', 'stock performance', 'smarter']","['__COMPANY__ vs. PNC Financial: Which Bank Stock Has More Upside?', 'Goldman vs. Evercore: Which Investment Banking Stock Is a Smarter Bet?', 'Goldman Vs Evercore: Which Investment Banking Stock is a Smarter Bet?']"
218,40,218_tender_cash tender_bank plc_tender offer,"['tender', 'cash tender', 'bank plc', 'tender offer', 'tender offers', 'offer', 'plc announces', 'offers consent', 'consent solicitations', 'solicitations']","['__COMPANY__ Bank PLC Updates Announcement of 6 Cash Tender Offers and Consent Solicitations', '__COMPANY__ Bank PLC Updates Announcement of 5 Cash Tender Offers and Consent Solicitations', '__COMPANY__ Bank PLC Updates Announcement of 3 Cash Tender Offers and Consent Solicitations']"
219,40,219_series preferred_preferred stock_redemption series_preferred,"['series preferred', 'preferred stock', 'redemption series', 'preferred', 'depositary shares', 'series', 'redemption', 'announces redemption', 'related depositary', 'stock related']","['__COMPANY__ &amp; Company Announces Full Redemption of its Series S Preferred Stock and Related Depositary Shares', '__COMPANY__ Announces Full Redemption of Its Series X Preferred Stock and Related Depositary Shares', '__COMPANY__ Announces Full Redemption of Its Series Z Preferred Stock and Related Depositary Shares']"
220,40,220_sofi_sofi stock_sofi technologies_buy sofi,"['sofi', 'sofi stock', 'sofi technologies', 'buy sofi', 'technologies', 'technologies stock', 'today sofi', 'sofi sofi', 'sell sofi', 'stock skyrockets']","['Why SoFi (SOFI) Stock Is Trading Up Today', 'Why SoFi (SOFI) Stock Is Up Today', 'Is SoFi Stock a Buy Now?']"
221,40,221_hydrogen_hydrogen stocks_energy stocks_energy,"['hydrogen', 'hydrogen stocks', 'energy stocks', 'energy', 'lithium stocks', 'solar stocks', 'green energy', 'lithium', 'solar', 'best hydrogen']","['The 3 Best Hydrogen Stocks to Buy for the Green Energy Revolution', '3 Hydrogen Stocks That Should Be on Every Investor’s Radar This Fall', 'The 3 Best Hydrogen Stocks to Buy in August']"
222,40,222_nii_ib_earnings beat_ib amp,"['nii', 'ib', 'earnings beat', 'ib amp', 'beat', 'amp trading', 'solid', 'solid ib', 'nii view', 'higher nii']","['__COMPANY__ __TICKER__ Q4 Earnings Beat Estimates on Solid Trading &amp; NII', '__COMPANY__ Tops Q1 Earnings Estimates on Solid IB &amp; NII, Stock Up', ""__COMPANY__ 's Q4 Earnings Beat on Robust IB &amp; Trading, Higher NII""]"
223,40,223_asset cap_cap_asset_cap lifted,"['asset cap', 'cap', 'asset', 'cap lifted', 'fed lifts', 'fed asset', 'lifts asset', 'lifted', 'lifting asset', 'lifting']","['US Federal Reserve lifts __COMPANY__ ’s asset cap', '__COMPANY__ Stock A Buy As Asset Cap Lifted?', 'Fed lifts __COMPANY__ ’s asset cap']"
224,39,224_amd_amd stock_chip_broadcom,"['amd', 'amd stock', 'chip', 'broadcom', 'avgo', 'strength chip', 'chip makers', 'broadcom avgo', 'ai chip', 'openai']","['AMD Stock Jumps Again After Upgrade. Why Its OpenAI Deal Has Wall Street So Excited.', 'AMD Stock Jumps After Upgrade. The Case to Buy Following OpenAI Deal.', 'AMD Stock Jumps as AI Chip Prices Soar Ahead of Q2 Earnings']"
225,39,225_zacks bull_bull bear_highlighted zacks_bear day,"['zacks bull', 'bull bear', 'highlighted zacks', 'bear day', 'highlighted', 'bear', 'bull', 'zacks', 'day', 'tri pointe']","['__COMPANY__ and Hertz Global have been highlighted as Zacks Bull and Bear of the Day', ""__COMPANY__ and Carter's have been highlighted as Zacks Bull and Bear of the Day"", 'AZEK and __COMPANY__ have been highlighted as Zacks Bull and Bear of the Day']"
226,39,226_raises_management raises_led asset_series funding,"['raises', 'management raises', 'led asset', 'series funding', 'led', 'raises billion', 'impact developers', 'developers fund', 'investment trufund', 'trufund impact']","[""Genesis Companies Receives Equity Investment from TruFund's Impact Developers Fund to Expand Capacity"", ""Lemor Development Group Receives Equity Investment from TruFund's Impact Developers Fund to Accelerate Growth"", ""Exact Capital Group Receives Equity Investment from TruFund's Impact Developers Fund to Accelerate Growth""]"
227,39,227_softbank_wireless_unicorn_wireless stock,"['softbank', 'wireless', 'unicorn', 'wireless stock', 'softbank buybacks', 'kitopi', 'loss softbank', 'value softbank', 'softbank leads', 'sale wireless']","['SoftBank Leads Funding to Vault Kitopi Past $1 Billion Value', 'SoftBank’s Sale of Wireless Stock Said to Draw Excess Demand', 'SoftBank Is Said to Get $12 Billion in Wireless Stock Orders']"
228,39,228_etf cash_announces etf_distributions_cash distributions,"['etf cash', 'announces etf', 'distributions', 'cash distributions', 'global asset', 'management announces', '2022 global', 'asset management', 'cash', '2023 global']","['__COMPANY__ Global Asset Management Inc. announces __COMPANY__ ETF cash distributions for June 2023', '__COMPANY__ Global Asset Management Inc. announces __COMPANY__ ETF cash distributions for June 2024', '__COMPANY__ Global Asset Management Inc. announces __COMPANY__ ETF cash distributions for July 2024']"
229,39,229_insiders_worth stock_worth_insiders sold,"['insiders', 'worth stock', 'worth', 'insiders sold', 'sold', '0m worth', 'earlier year', '0m', '6m worth', 'earlier']","['__COMPANY__ Inc. ( __TICKER__ ) insiders sold US$2.6m worth of stock, possibly signalling a downtrend', 'Insiders at __COMPANY__ Inc. ( __TICKER__ ) sold US$4.6m worth of stock, possibly indicating weakness in the future', 'Insiders at __COMPANY__ Inc. ( __TICKER__ ) sold US$2.6m worth of stock, possibly indicating weakness in the future']"
230,38,230_earnings season_season_q3 earnings_season kicks,"['earnings season', 'season', 'q3 earnings', 'season kicks', 'positively', 'q3', 'season gets', 'kicks', 'gets underway', 'kicks positively']","['The Q3 Earnings Season Kicks Off Positively', 'The Q2 Earnings Season Kicks Off', 'What Will the Q3 Earnings Season Show?']"
231,38,231_big banks_q2_q2 earnings_earnings big,"['big banks', 'q2', 'q2 earnings', 'earnings big', 'banks q4', 'banks', 'big', 'q1 results', 'q4', 'q4 earnings']","['PPI Moves Lower, Along with Big Banks on Q4 Earnings', ""Big banks' Q2 earnings to shed light on gloomy U.S. mortgage outlook"", 'Previewing __COMPANY__ and the Big Banks to Kick Off Q2 Earnings Season']"
232,38,232_investing radar_equity etf_radar_etf,"['investing radar', 'equity etf', 'radar', 'etf', 'cap equity', 'investing', 'strong etf', 'etf right', 'diversified return', 'russell']","['Should __COMPANY__ ActiveBeta U.S. Small Cap Equity ETF (GSSC) Be on Your Investing Radar?', 'Should __COMPANY__ Equal Weight U.S. Large Cap Equity ETF (GSEW) Be on Your Investing Radar?', 'Should __COMPANY__ Diversified Return U.S. Mid Cap Equity ETF (JPME) Be on Your Investing Radar?']"
233,38,233_action update_korsinsky llp_llp reminds_korsinsky,"['action update', 'korsinsky llp', 'llp reminds', 'korsinsky', 'levi korsinsky', 'shareholders class', 'levi', 'llp', 'actions behalf', 'behalf shareholders']","['CLASS ACTION UPDATE for __TICKER__ , XRAY, NVDA and AGN: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders', 'CLASS ACTION UPDATE for __TICKER__ and XRAY: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders', 'CLASS ACTION UPDATE for __TICKER__ , XRAY and AGN: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders']"
234,37,234_diversity_diversity inclusion_inclusion_scraps diversity,"['diversity', 'diversity inclusion', 'inclusion', 'scraps diversity', 'americas named', 'diversity policy', 'diversity goals', 'pledge', 'senior level', 'award diversity']","['__COMPANY__ Scraps Diversity Policy for Senior-Level Recruitment', '__COMPANY__ Americas Named 2021 Recipient of Markets Choice Award for Diversity, Inclusion &amp; Belonging', '__COMPANY__ Americas Named 2021 Recipient of Markets Choice Award for Diversity, Inclusion & Belonging']"
235,37,235_wharf_canary wharf_canary_london,"['wharf', 'canary wharf', 'canary', 'london', 'hq', 'headquarters', 'hudson yards', 'yards', 'tower', 'hudson']","['__TICKER__ to move global HQ from Canary Wharf to central London', '__TICKER__ to review Canary Wharf tower HQ, consider new London base', '__TICKER__ to review Canary Wharf HQ and consider new London base']"
236,37,236_javice_charlie javice_charlie_defrauding,"['javice', 'charlie javice', 'charlie', 'defrauding', 'founder charlie', 'startup founder', 'founder', 'legal', 'startup', 'javice legal']","['Startup Founder Charlie Javice Sentenced to More Than 7 Years for Defrauding __COMPANY__', 'Startup founder Charlie Javice pleads not guilty to charges of defrauding __COMPANY__', 'Startup founder Charlie Javice pleads not guilty to US charges of defrauding __COMPANY__']"
237,37,237_stab_notice_stab notice_new issues,"['stab', 'notice', 'stab notice', 'new issues', 'primary new', 'stabilization notice', 'stabilization', 'primary', 'pre stab', 'issues stab']","['CMA CGM S.A - __COMPANY__ Primary New Issues: STAB Notice - NO STAB Notice', '__COMPANY__ Primary New Issues: NO STAB Notice', '__COMPANY__ Primary New Issues: STAB Notice']"
238,36,238_cibc_profit estimates_wrapup_wrapup canada,"['cibc', 'profit estimates', 'wrapup', 'wrapup canada', 'canada', 'canada cibc', 'provisions', 'loan provisions', 'higher loan', 'canada beats']","[""WRAPUP 2-Canada's CIBC misses profit estimates as costs climb, __TICKER__ beats"", ""WRAPUP 1-Canada's __COMPANY__ , CIBC beat profit estimates; __TICKER__ misses on higher loan provisions"", ""WRAPUP 2-Canada's __COMPANY__ , CIBC beat profit estimates; __TICKER__ misses on higher loan provisions""]"
239,36,239_pre bell_bell_equity futures_traded funds,"['pre bell', 'bell', 'equity futures', 'traded funds', 'exchange traded', 'funds equity', 'pre', 'traded', 'exchange', 'higher pre']","['Exchange-Traded Funds, Equity Futures Higher Pre-Bell Wednesday Amid Interest Rate Cut Hopes', 'Exchange-Traded Funds, Equity Futures Higher Pre-Bell Wednesday Ahead of Fed Rate Decision', 'Exchange-Traded Funds, Equity Futures Higher Pre-Bell Tuesday Ahead of Jobs Report']"
240,36,240_good stock_good_stock buy_unitedhealth group,"['good stock', 'good', 'stock buy', 'unitedhealth group', 'buy', 'unitedhealth', 'buy unitedhealth', 'group unh', 'stock', 'unh']","['Is Wayfair Inc (W) A Good Stock To Buy?', 'Is KDP A Good Stock To Buy Now?', 'Is UnitedHealth Group Inc. (UNH) A Good Stock To Buy?']"
