Topic,Count,Name,Representation,Representative_Docs
184,53,184_survey finds_survey_finds_small,"['survey finds', 'survey', 'finds', 'small', 'small businesses', 'businesses', 'small business', 'annual survey', 'business leaders', 'bank survey']","['New Union Bank Survey Finds U.S. Consumers Willing to Spend More to Support Small Businesses This Holiday Season, But Also Just as Likely to Shop at Large Retailers', 'New Union Bank Survey Finds U.S. Small Business Owners are More Optimistic This Holiday Season; Those Investing in Digital Capabilities are Expected to Benefit Most', 'New Union Bank Survey Finds U.S. Consumers Willing to Spend More to Support Small Businesses This Holiday Season']"
185,52,185_launches_experiences_clients launches_wallet,"['launches', 'experiences', 'clients launches', 'wallet', 'ready challenge', 'global wallet', 'fellowship program', 'fourth floor', 'focused equity', 'launches 5th']","['NYU Stern Center for Sustainable Business and __TICKER__ Bank USA Launch Framework to Drive Investment in the Food and Beverage Sustainability Initiatives, Maximizing Impact and Financial Returns', '__TICKER__ launches the 5th __TICKER__ Ready Challenge focused on equity-based solutions for climate change', '__TICKER__ Launches 5th __TICKER__ Ready Challenge Focused on Equity-Based Solutions for Climate Change']"
186,51,186_acquires_estate investing_student housing_investing acquires,"['acquires', 'estate investing', 'student housing', 'investing acquires', 'real estate', 'estate', 'lincoln harris', 'tower', 'real', 'lincoln']","['__COMPANY__ Real Estate Investing Acquires Southern California Industrial Outdoor Storage Facility Triple Net Leased to Oldcastle Infrastructure for $92 Million', '__COMPANY__ Real Estate Investing and The Scion Group to Acquire University of Mississippi Student Housing Portfolio for $262 Million', ""__COMPANY__ Asset Management, Lincoln Harris and Honeywell Sell 374,000-Square-Foot Honeywell Global Corporate HQ at Charlotte's Legacy Union to PRP Real Estate Investment Management""]"
187,51,187_places_retire_places retire_best places,"['places', 'retire', 'places retire', 'best places', '15 best', 'live social', 'social security', 'couple live', 'cities retire', '15']","['15 Best Places to Retire in The World On Social Security', '15 Best Places to Retire in Japan', '15 Best Places to Retire Around the World']"
188,51,188_amp voting_shares amp_voting rights_voting,"['amp voting', 'shares amp', 'voting rights', 'voting', 'rights', 'rights 31', '31', '2022 shares', 'rights 30', '2023 shares']","['__COMPANY__ : shares &amp; voting rights as of 31 May 2022', '__COMPANY__ : shares &amp; voting rights as of 31 May 2024', '__COMPANY__ : shares &amp; voting rights as of 31 May 2025']"
189,50,189_earnings beat_revenues_beat estimates_beat,"['earnings beat', 'revenues', 'beat estimates', 'beat', 'amp revenues', 'q3 earnings', 'earnings amp', 'itau unibanco', 'unibanco', 'fee income']","['Itau Unibanco Q1 Earnings &amp; Revenues Rise Y/Y, Expenses Up', 'Itau Unibanco (ITUB) Q3 Earnings &amp; Revenues Increase Y/Y', 'Itau Unibanco Q3 Earnings &amp; Revenues Rise Y/Y, Expenses Up']"
190,50,190_republic_republic stock_republic bank_deposit,"['republic', 'republic stock', 'republic bank', 'deposit', 'bank exploring', 'crisis republic', 'rescue', 'deposit flight', '30 billion', 'exploring sale']","['First Republic Stock Leaps As Big U.S. Banks Coordinate $30 Billion Deposit Rescue', 'First Republic Stock Halted Amid Reports Bank Exploring Sale Options, Capital Increase', 'First Republic Stock Halted, Hits Record Low, Amid Deposit-Flight Concern']"
191,50,191_stock buy_trending stock_buy trending_buy chase,"['stock buy', 'trending stock', 'buy trending', 'buy chase', 'buy', 'trending', 'chase stock', 'buy sofi', 'buy earnings', 'buy right']","['Is __COMPANY__ Stock a Buy Now?', 'Is Trending Stock __COMPANY__ __TICKER__ a Buy Now?', 'Is Trending Stock __COMPANY__ Inc. __TICKER__ a Buy Now?']"
192,50,192_bond losses_loss_losses_archegos,"['bond losses', 'loss', 'losses', 'archegos', 'lost billion', 'lost', '911 million', '911', 'bond', 'million loss']","['__COMPANY__ Bond Losses Could Top $100 Billion Due to Rising Rates', 'UPDATE 4- __COMPANY__ reveals $911 million Archegos loss as net profit jumps', '__COMPANY__ reveals $911 million Archegos loss as net profit jumps']"
193,50,193_sells_dimon sells_million stock_shares worth,"['sells', 'dimon sells', 'million stock', 'shares worth', 'million shares', 'dimon sell', 'shares', 'dimon', 'sell million', 'ceo dimon']","['__COMPANY__ CEO Jamie Dimon to Sell One Million Shares', '__COMPANY__ CEO Dimon sells about $150 million of his shares, SEC filing says', '__COMPANY__ CEO Dimon sells about $33 million shares, completes planned sale']"
194,49,194_completes_successfully_secures_green,"['completes', 'successfully', 'secures', 'green', 'bond offering', 'offering stabilization', 'facility', 'orange', 'issuance', 'euros']","['Electrica launches €500m green bond offering with stabilization', 'Electrica completes €500 million green bond offering with no stabilisation', 'Orange: Orange successfully completes a bond issuance in 5 tranches for a total amount of 5 billion euros']"
195,49,195_downgrades_downgraded_downgrade_stock downgraded,"['downgrades', 'downgraded', 'downgrade', 'stock downgraded', 'concerns', 'falls downgrade', 'concerns downgrades', 'underweight', 'neutral', 'downgrades south']","['__COMPANY__ Stock Is Downgraded. This Analyst Says It’s About the Valuation.', '__COMPANY__ stock downgraded by __TICKER__ as analyst sees limited upside', 'Keurig Dr Pepper stock downgraded by __TICKER__ on JDE Peet’s acquisition concerns']"
196,49,196_savings accounts_best savings_inflation rates_savings,"['savings accounts', 'best savings', 'inflation rates', 'savings', 'accounts', 'offer inflation', 'accounts offer', 'largest banks', 'banks world', 'account']","['Best savings accounts that offer above-inflation rates, 10 January', 'Best savings accounts that offer above-inflation rates, 3 January', 'Best savings accounts that offer above inflation rates']"
197,48,197_know stock_stock moves_know_moves,"['know stock', 'stock moves', 'know', 'moves', 'moves know', 'moves 22', '22 know', 'stock', '49 know', '08 know']","['__COMPANY__ __TICKER__ Stock Moves -0.6%: What You Should Know', '__COMPANY__ __TICKER__ Stock Moves -0.2%: What You Should Know', '__TICKER__ __TICKER__ Stock Moves -1.9%: What You Should Know']"
198,48,198_strategist_strategist fed_inflation_strategist says,"['strategist', 'strategist fed', 'inflation', 'strategist says', 'says fed', 'fed', 'says inflation', 'inflation strategist', 'expert', 'economist']","['Inflation: ‘I don’t see particular evidence’ that it’s peaked, strategist says', 'Housing market: Hard assets are ‘one of the great hedges for inflation,’ strategist says', 'Fed needs to ‘show the market they mean business’ on inflation, strategist says']"
199,48,199_class actions_action update_korsinsky llp_korsinsky,"['class actions', 'action update', 'korsinsky llp', 'korsinsky', 'class', 'llp reminds', 'levi korsinsky', 'actions', 'levi', 'actions behalf']","['CLASS ACTION UPDATE for __TICKER__ , XRAY, NVDA and AGN: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders', 'CLASS ACTION UPDATE for __TICKER__ and XRAY: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders', 'CLASS ACTION UPDATE for __TICKER__ , XRAY and AGN: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders']"
200,48,200_forbes_wealth advisors_advisors list_list advisor,"['forbes', 'wealth advisors', 'advisors list', 'list advisor', 'named forbes', 'named', 'shook', 'forbes shook', 'advisor', 'advisors']","['__TICKER__ advisor Daniel Green named to Forbes Best-In-State Wealth Advisors list', '__TICKER__ Advisor David Schachter Named to Forbes/SHOOK Best-in-State Wealth Advisors List 2022', '__TICKER__ Advisor David Schachter Named to Forbes/SHOOK Best-in-State Wealth Advisors List']"
201,48,201_ago_years ago_ago delivered_invested,"['ago', 'years ago', 'ago delivered', 'invested', 'delivered', 'invested 000', 'today invested', 'years', '1000', 'invested 1000']","['Investing in __COMPANY__ ( __TICKER__ ) five years ago would have delivered you a 33% gain', ""If You'd Invested $1,000 in __COMPANY__ 5 Years Ago, Here's How Much You'd Have Today"", ""If You'd Invested $1,000 in __TICKER__ 5 Years Ago, Here's How Much You'd Have Today""]"
202,48,202_tesla_robotaxi_tesla stock_musk robotaxi,"['tesla', 'robotaxi', 'tesla stock', 'musk robotaxi', 'launch tesla', 'tesla robotaxi', 'robotaxi launch', 'ford', 'awful', 'ev']","['Tesla robotaxi event: Analysts weigh in on what to expect', 'Tesla Stock Drops. Why Wall Street Is Split on Musk’s Robotaxi Launch.', 'Tesla Stock Falls. Why Wall Street Is Split on Musk’s Robotaxi Launch.']"
203,48,203_amendment form_plc amendment_amendment_form,"['amendment form', 'plc amendment', 'amendment', 'form', 'group plc', 'plc', 'form meggitt', 'form sanne', 'meggitt', 'sanne']","['Form 8.3 - Sanne Group plc - Amendment', 'FORM 8.3 - SANNE GROUP PLC AMENDMENT', 'Form 8.3 - SANNE GROUP PLC - Amendment']"
204,47,204_price target_target_upgrades_keeps buy,"['price target', 'target', 'upgrades', 'keeps buy', 'price', 'keeps', 'pt', 'lifts', 'buy rating', 'upgrades eli']","['Update: __TICKER__ Upgrades Eli Lilly to Hold From Reduce, Adjusts Price Target to $700 From $675', '__TICKER__ Upgrades Eli Lilly (LLY) to Hold, Lifts Price Target to $700', '__TICKER__ Cuts AMD Price Target but Keeps Buy Rating']"
205,47,205_does_priced_story does_priced growth,"['does', 'priced', 'story does', 'priced growth', '2025 does', 'rally', 'surge priced', '2025 surge', 'signal', 'justified']","['Does __COMPANY__ ’s Split-Sector Outlook Reveal a Tipping Point for Kongsberg Gruppen (OB:KOG)?', 'Does __COMPANY__ ’s Strong 2024 Rally Still Leave Room for Upside After Laurentian Bank Acquisition?', ""Does __COMPANY__ ' __TICKER__ Latest Debt Issuance Reveal a Shift in Long-Term Capital Strategy?""]"
206,47,206_rosen_counsel_securities class_deadline securities,"['rosen', 'counsel', 'securities class', 'deadline securities', 'encourages', 'important', 'investor counsel', 'important deadline', 'securities', 'secure counsel']","['ROSEN, GLOBAL INVESTOR COUNSEL, Encourages __COMPANY__ PLC Investors With Losses to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__', 'ROSEN, LEADING INVESTOR COUNSEL, Encourages __COMPANY__ PLC Investors to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__', 'ROSEN, GLOBAL INVESTOR COUNSEL, Encourages __COMPANY__ PLC Investors to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__']"
207,47,207_beats_beats profit_estimates_tops,"['beats', 'beats profit', 'estimates', 'tops', 'tops estimates', 'boom beats', 'profit estimates', 'posts earnings', 'beats estimates', 'profit']","['__COMPANY__ tops estimates on boom in equities trading revenue', '__COMPANY__ beats profit estimates as equity traders ride market rebound', '__COMPANY__ beats profit estimates on capital market, deal-making boom']"
208,47,208_vs_better_better buy_goldman vs,"['vs', 'better', 'better buy', 'goldman vs', 'upside', 'better upside', 'stock better', 'stock smarter', 'vs pnc', 'offers better']","['Better Buy: __COMPANY__ vs. __COMPANY__ Bank', 'Better Buy: __COMPANY__ or __COMPANY__ ?', 'Better Buy: __COMPANY__ or __COMPANY__']"
209,47,209_host_earnings chase_chase host_host earnings,"['host', 'earnings chase', 'chase host', 'host earnings', 'host quarter', 'quarter', '25 earnings', 'et', 'earnings conference', 'host second']","['__COMPANY__ Chase to Host First-Quarter 2023 Earnings Call', '__COMPANY__ Chase to Host First-Quarter 2025 Earnings Call', '__COMPANY__ Chase to Host Third-Quarter 2025 Earnings Call']"
210,47,210_report continue_continue_earnings report_continue earnings,"['report continue', 'continue', 'earnings report', 'continue earnings', 'report', 'continue goldman', 'corporation earnings', 'continue chase', 'jumps continue', 'continue soar']","['__COMPANY__ __TICKER__ Up 6.2% Since Last Earnings Report: Can It Continue?', '__COMPANY__ __TICKER__ Up 4.6% Since Last Earnings Report: Can It Continue?', '__COMPANY__ __TICKER__ Up 0.7% Since Last Earnings Report: Can It Continue?']"
211,46,211_option activity_activity_option_noteworthy,"['option activity', 'activity', 'option', 'noteworthy', 'notable', 'tuesday option', 'wednesday option', 'friday option', 'monday option', 'noteworthy friday']","['Noteworthy Friday Option Activity: UNH, CRWD, __TICKER__', 'Noteworthy Friday Option Activity: __TICKER__ , CVS, GE', 'Notable Tuesday Option Activity: __TICKER__ , NOW, CEG']"
212,46,212_crypto_uk_crypto firms_banks,"['crypto', 'uk', 'crypto firms', 'banks', 'big banks', 'costs lenders', 'crypto guidelines', 'guidelines push', 'disrupting projects', 'lenders disrupting']","['Crypto firms court Abu Dhabi investors as sovereign funds seek digital assets', ""FOCUS-U.S. SEC's crypto guidelines push up costs for lenders, disrupting projects"", ""U.S. SEC's crypto guidelines push up costs for lenders, disrupting projects""]"
213,46,213_minimum_wage_minimum wage_hourly,"['minimum', 'wage', 'minimum wage', 'hourly', 'minimum hourly', 'hourly wage', 'raises minimum', 'hour', '25 2025', 'wage 25']","['__COMPANY__ boosts minimum hourly wage to $25', '__COMPANY__ raises minimum hourly wage to $21', '__COMPANY__ raises U.S. minimum hourly wage to $21']"
214,46,214_update financial_sector update_financial stocks_afternoon,"['update financial', 'sector update', 'financial stocks', 'afternoon', 'sector', 'afternoon sector', 'stocks advance', 'advance', 'update', 'stocks rise']","['Sector Update: Financial Stocks Advance Tuesday Afternoon', 'Sector Update: Financial Stocks Advance Late Afternoon', 'Sector Update: Financial Stocks Advance in Afternoon Trading']"
215,46,215_buyback declaration_group share_declaration transactions_transactions shares,"['buyback declaration', 'group share', 'declaration transactions', 'transactions shares', 'declaration', 'transactions', '2023 group', 'share buyback', 'buyback', 'share']","['__COMPANY__ GROUP: Share buyback - declaration of transactions in own shares from 5 to 9 June 2023', '__COMPANY__ Group: share buyback - declaration of transactions in own shares from 1 to 5 May 2023', '__COMPANY__ GROUP: Share buyback - declaration of transactions in own shares from 3 to 7 April 2023']"
216,46,216_update financial_sector update_afternoon_financial stocks,"['update financial', 'sector update', 'afternoon', 'financial stocks', 'sector', 'afternoon sector', 'stocks decline', 'late afternoon', 'afternoon trading', 'trading sector']","['Sector Update: Financial Stocks Retreat in Late Afternoon Trading', 'Sector Update: Financial Stocks Decline Late Afternoon', 'Sector Update: Financial Stocks Decline in Late Afternoon Trading']"
217,45,217_earnings report_report earnings_report_report goldman,"['earnings report', 'report earnings', 'report', 'report goldman', 'goldman earnings', 'report raymond', 'report corporation', 'financial rjf', 'rjf earnings', 'earnings']","['Why Is __COMPANY__ __TICKER__ Up 8.1% Since Last Earnings Report?', 'Why Is __COMPANY__ __TICKER__ Down 7.5% Since Last Earnings Report?', 'Why Is __TICKER__ __TICKER__ Up 8.8% Since Last Earnings Report?']"
218,45,218_fossil_fossil fuel_climate_fuel,"['fossil', 'fossil fuel', 'climate', 'fuel', 'fuel lending', 'banks', 'carbon', 'activists', 'fossil fuels', 'pension leaders']","[""Banks curb fossil fuel lending but 'still heading in wrong direction'"", 'UPDATE 1-NYC pension leaders to urge fossil fuel lending curbs, late boost for activists', 'NYC pension leaders urge fossil fuel lending curbs, late boost for activists']"
