Topic,Count,Name,Representation,Representative_Docs
205,60,205_pay_ceo_million_moynihan pay,"['pay', 'ceo', 'million', 'moynihan pay', 'million ceo', '29 million', 'million 2022', 'fraser', '24 million', 'million year']","[""__COMPANY__ raises CEO Jane Fraser's 2023 pay by 6% to $26 million"", ""__COMPANY__ CEO Moynihan's pay falls to $29 million in 2023"", ""UPDATE 1- __COMPANY__ CEO Moynihan's pay falls to $29 million in 2023""]"
206,60,206_know ahead_grow know_week release_ahead week,"['know ahead', 'grow know', 'week release', 'ahead week', 'expected grow', 'earnings expected', 'release', 'expected', 'grow', 'know']","[""__TICKER__ Group __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release"", ""__COMPANY__ __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release"", ""__TICKER__ __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release""]"
207,59,207_homeowners_housing_bank survey_homebuyers,"['homeowners', 'housing', 'bank survey', 'homebuyers', 'housing market', 'home', 'realtor com', 'realtor', 'homes', 'survey finds']","['A Majority of Homeowners Remain Optimistic about Purchasing Homes Despite Challenges, __TICKER__ Bank Survey Finds', 'Nearly 75 Percent of First-time Homebuyers are Optimistic about the Current Housing Market, __TICKER__ Bank Survey Finds', 'First-time Homebuyers Daunted by Competitive Housing Market and Rising Home Prices but Lack Preparation, __TICKER__ Bank Survey Finds']"
208,59,208_week high_52 week_52_new 52,"['week high', '52 week', '52', 'new 52', 'hits new', 'hits', 'hits 52', 'week', 'high', 'high invesco']","['Ultra Short-Term Bond ETF (GSY) Hits New 52-Week High', 'Energy ETF (PXI) Hits New 52-Week High', 'Short-Term Bond ETF (GSY) Hits New 52-Week High']"
209,58,209_results brookfield_management reports_brookfield asset_brookfield,"['results brookfield', 'management reports', 'brookfield asset', 'brookfield', 'partners reports', 'quarter results', 'announces strong', 'asset management', 'results', 'business partners']","['Brookfield Asset Management Reports Third Quarter 2017 Results', 'Brookfield Asset Management Reports First Quarter 2017 Results', 'Brookfield Asset Management Reports Second Quarter 2017 Results']"
210,58,210_career_founder_boa_veteran entrusted,"['career', 'founder', 'boa', 'veteran entrusted', 'talks long', 'tran', 'street return', 'driving veteran', 'entrusted', 'entrusted reviving']","[""Moelis Co-founder on Wall Street's return to office: in-person and flexibility are key"", 'Krupa, hard-driving veteran entrusted with reviving __COMPANY__', 'NEWSMAKER-Krupa, hard-driving veteran entrusted with reviving __COMPANY__']"
211,58,211_etf soar_blackrock etf_etf_experiences big,"['etf soar', 'blackrock etf', 'etf', 'experiences big', 'etf experiences', 'soar', 'experiences', 'flows', 'inflow', 'michael saylor']","['This BlackRock ETF Could Soar 12,770%, According to Billionaire Michael Saylor', 'This BlackRock ETF Could Soar 12,400%, According to Billionaire Michael Saylor', 'This BlackRock ETF Could Soar 18,000%, According to Billionaire Michael Saylor']"
212,58,212_stock earnings_2024 stock_eps_beats eps,"['stock earnings', '2024 stock', 'eps', 'beats eps', 'eps beats', 'beats revenue', 'beats', 'revenue q1', 'q1 2024', 'misses']","['__TICKER__ Stock Earnings: __COMPANY__ Gr Beats EPS, Beats Revenue for Q1 2024', '__TICKER__ Stock Earnings: __COMPANY__ Beats EPS, Beats Revenue for Q2 2024', '__TICKER__ Stock Earnings: __COMPANY__ Beats EPS, Beats Revenue for Q1 2024']"
213,58,213_management invesco_invesco announces_assets management_assets,"['management invesco', 'invesco announces', 'assets management', 'assets', '31', 'invesco', '2023 assets', '2022 assets', '2021 assets', '2025 assets']","['Invesco Ltd. Announces May 31, 2021 Assets Under Management', 'Invesco Ltd. Announces May 31, 2022 Assets Under Management', 'Invesco Ltd. Announces May 31, 2023 Assets Under Management']"
214,58,214_prime_prime rate_increases prime_prime lending,"['prime', 'prime rate', 'increases prime', 'prime lending', 'lending rate', 'raises prime', 'rate 00', 'bank increases', 'percent', 'increases']","['__COMPANY__ Bank Increases Prime Rate to 4.00 Percent', '__COMPANY__ Bank Increases Prime Rate to 8.00 Percent', '__COMPANY__ Bank Increases Prime Rate to 7.00 Percent']"
215,57,215_downgrades_downgraded_stock rating_downgrade,"['downgrades', 'downgraded', 'stock rating', 'downgrade', 'rating', 'concerns', 'stock downgraded', 'neutral', 'falls downgrade', 'concerns downgrades']","['__COMPANY__ downgrades Super Retail Group stock rating despite price target increase', '__COMPANY__ stock rating downgraded to Hold by Freedom Broker', '__COMPANY__ downgrades Megaport stock rating to Neutral on increased growth investments']"
216,57,216_larry fink_fink_larry_bitcoin,"['larry fink', 'fink', 'larry', 'bitcoin', 'fink says', 'blackrock ceo', 'says bitcoin', 'ceo larry', 'crypto', 'says blackrock']","[""BlackRock's Larry Fink Says Bitcoin May Transform the Financial World"", ""BlackRock CEO Larry Fink: Bitcoin and Crypto 'Serve Same Purpose as Gold'"", 'BlackRock CEO Larry Fink Says Bitcoin Could ‘Revolutionize Finance’']"
217,57,217_blackstone announces_blackstone hires_blackstone_global head,"['blackstone announces', 'blackstone hires', 'blackstone', 'global head', 'senior advisor', 'advisor blackstone', 'head', 'blackstone names', 'hires', 'senior']","['Blackstone Announces Appointment of Brian X. Tierney as Global Head of Infrastructure Portfolio Operations and Asset Management; Steve Bolze to Retire and to Become Executive Advisor', 'Blackstone appoints Rodney Zemmel as global head, portfolio operations', 'Blackstone Appoints Rodney Zemmel as Global Head of Portfolio Operations']"
218,57,218_alibaba_tencent_alibaba stock_buys alibaba,"['alibaba', 'tencent', 'alibaba stock', 'buys alibaba', 'alibaba tencent', 'xiaomi', 'alibaba alibaba', 'alibaba shares', 'today alibaba', 'primary listing']","['Alibaba and Tencent Face End of an Era as Sales Start to Shrink', 'Why Alibaba Stock Crashed 5.5% Today', 'Alibaba Stock Is Still an Investable Bottom']"
219,57,219_mutual funds_mutual_returns mutual_ranked mutual,"['mutual funds', 'mutual', 'returns mutual', 'ranked mutual', 'mellon mutual', 'returns', 'funds', 'portfolio mutual', 'funds buy', 'ranked']","['3 __COMPANY__ Mellon Mutual Funds for Steady Returns', '3 __COMPANY__ Mutual Funds You Must Buy Today', '3 __COMPANY__ Mutual Funds to Buy Today']"
220,57,220_retire_places retire_places_best places,"['retire', 'places retire', 'places', 'best places', '15 best', 'cities retire', 'best', 'cities', 'place', 'best place']","['15 Best Places to Retire in Ohio', '15 Best Places to Retire in New York', '15 Best Places to Retire Around the World']"
221,57,221_million contracts_adv_contracts_daily volume,"['million contracts', 'adv', 'contracts', 'daily volume', 'average daily', 'group reports', 'international average', 'daily', 'volume', 'group international']","['__TICKER__ Group International Average Daily Volume Reached New Record of 8.4 Million Contracts in Q3 2024', '__TICKER__ Group International Average Daily Volume Reached Quarterly Record of 7.8 Million Contracts in Q2 2024', '__TICKER__ Group International Average Daily Volume Reached Quarterly Record of 7.4 Million Contracts in Q1 2024']"
222,56,222_ring nasdaq_ring_bell_nasdaq stock,"['ring nasdaq', 'ring', 'bell', 'nasdaq stock', 'closing bell', 'comcast corporation', 'market opening', 'opening bell', 'market closing', 'closing']","['Comcast Corporation ( __TICKER__ , CMCSK) and Syfy to Ring The Nasdaq Stock Market Opening Bell', 'Comcast Corporation ( __TICKER__ , CMCSK) and Syfy to Ring The Nasdaq Stock Market Closing Bell', 'Comcast Corporation ( __TICKER__ , CMCSK) and USA Network to Ring the Nasdaq Stock Market Opening Bell']"
223,56,223_award_wins_awards_markets choice,"['award', 'wins', 'awards', 'markets choice', 'celent', 'award winners', 'honors', 'kellogg sustainable', 'investing challenge', 'wins 2025']","['__COMPANY__ Americas Named 2021 Recipient of Markets Choice Award for Diversity, Inclusion &amp; Belonging', '__COMPANY__ Americas Named 2021 Recipient of Markets Choice Award for Diversity, Inclusion & Belonging', '__COMPANY__ ’s Portfolio Risk Platform Wins Celent Model Wealth Manager 2023 Award for Data &amp; Analytics']"
224,56,224_mellon_mellon report_mellon reports_results mellon,"['mellon', 'mellon report', 'mellon reports', 'results mellon', '2022 results', '2023 results', 'report quarter', 'results', 'mellon stock', '2022 mellon']","['__COMPANY__ Mellon Reports First Quarter 2023 Results', '__COMPANY__ Mellon Reports First Quarter 2022 Results', '__COMPANY__ Mellon Reports Third Quarter 2022 Results']"
225,56,225_ufg_mitsubishi ufg_mitsubishi_says mitsubishi,"['ufg', 'mitsubishi ufg', 'mitsubishi', 'says mitsubishi', 'ufg mitsubishi', 'ufg comments', 'yen', 'comments', 'ufg notes', 'ufg says']","[""Mitsubishi UFG Comments on Australian Dollar After The Central Bank's Policy Decision"", ""Mitsubishi UFG Comments on Sterling Ahead of Bank of England's Thursday Policy Decision"", 'Mitsubishi UFG on The Outlook for The Canadian Dollar']"
226,56,226_estimates earnings_streak_surprise streak_streak alive,"['estimates earnings', 'streak', 'surprise streak', 'streak alive', 'earnings surprise', 'alive', 'surprise', 'beat streak', 'beat estimates', 'earnings report']","['Can Ameriprise __TICKER__ Keep the Earnings Surprise Streak Alive?', 'Can BlackRock __TICKER__ Keep the Earnings Surprise Streak Alive?', 'Can __TICKER__ __TICKER__ Keep the Earnings Surprise Streak Alive?']"
227,55,227_stocks q2_rest_custody bank_vs rest,"['stocks q2', 'rest', 'custody bank', 'vs rest', 'diversified banks', 'financial exchanges', 'exchanges amp', 'amp data', 'custody', 'benchmarking']","['Financial Exchanges &amp; Data Stocks Q2 Teardown: Tradeweb Markets ( __TICKER__ ) Vs The Rest', 'Financial Exchanges &amp; Data Stocks Q2 Teardown: CME Group ( __TICKER__ ) Vs The Rest', 'Financial Exchanges &amp; Data Stocks Q2 Teardown: __TICKER__ Group ( __TICKER__ ) Vs The Rest']"
228,55,228_emerging trends_upcoming developments_trends upcoming_fundamental drivers,"['emerging trends', 'upcoming developments', 'trends upcoming', 'fundamental drivers', 'horizons emerging', 'developments report', 'exploring fundamental', 'new horizons', 'report exploring', 'horizons']","['Report: Exploring Fundamental Drivers Behind International Bancshares, __COMPANY__ , Equity Residential, Hormel Foods, Spectrum Pharmaceuticals, and Cousins Properties — New Horizons, Emerging Trends, and Upcoming Developments', 'Report: Exploring Fundamental Drivers Behind __COMPANY__ , TripAdvisor, Xerox, Sarepta Therapeutics, Semgroup, and Toll Brothers — New Horizons, Emerging Trends, and Upcoming Developments', 'Report: Exploring Fundamental Drivers Behind Intercontinental Exchange, Edison International, CACI International, and MGM Growth Properties — New Horizons, Emerging Trends, and Upcoming Developments']"
229,55,229_video_forum_forum video_corpgov,"['video', 'forum', 'forum video', 'corpgov', 'ipo edge', 'activism', 'icr', 'replay', 'corpgov winter', 'activism forum']","['Video Highlights – IPO Edge Going-Public Boot Camp with Nasdaq, Gallagher, Vinson &amp; Elkins, Stifel, ICR, GTS, Morrow Sodali', 'Replay – The SPAC Commandments: Join IPO Edge Spring Forum with Gallagher, Cowen, Nasdaq, ICR, Vinson &amp; Elkins, Knightswan', 'Video Highlights – The SPAC Commandments: Join IPO Edge Spring Forum with Gallagher, Cowen, Nasdaq, ICR, Vinson &amp; Elkins, Knightswan']"
230,55,230_bullish bearish_street bullish_bearish_bullish,"['bullish bearish', 'street bullish', 'bearish', 'bullish', 'bearish wall', 'stock wall', 'outlook wall', 'wall street', 'wall', 'street']","['Truist Financial Stock: Is Wall Street Bullish or Bearish?', 'Invesco Stock: Is Wall Street Bullish or Bearish?', '__COMPANY__ Stock: Is Wall Street Bullish or Bearish?']"
231,55,231_european_european shares_european stocks_update european,"['european', 'european shares', 'european stocks', 'update european', 'edge higher', 'european stock', 'edge', 'stocks edge', 'higher', 'stocks bounce']","['European stocks edge higher; inflation data in focus ahead of Fed meeting', 'UPDATE 1-European shares kick off March on steady footing supported by strong China data', 'UPDATE 1-European stocks bounce back on earnings support']"
232,55,232_present_conference nasdaq_friedman present_nasdaq cfo,"['present', 'conference nasdaq', 'friedman present', 'nasdaq cfo', 'adena friedman', 'adena', 'friedman', 'ptasznik present', 'cfo michael', 'ceo adena']","['Nasdaq CEO Adena Friedman to Present at __COMPANY__ U.S. Financial Services Conference 2019', 'Nasdaq CFO Michael Ptasznik to Present at __COMPANY__ Ultimate Services Investor Conference', 'Nasdaq CFO Michael Ptasznik to Present at __COMPANY__ Global Financial Services Conference']"
233,55,233_blackrock launches_blackrock expands_active etf_active,"['blackrock launches', 'blackrock expands', 'active etf', 'active', 'etf blackrock', 'blackrock debuts', 'etf', 'blackrock', 'etfs blackrock', 'expands']","['BlackRock Expands Active ETF Suite with BBB-B CLO ETF', 'BlackRock Expands Active ETF Suite With Equity Premium Income Strategy', 'BlackRock ( __TICKER__ ) Launches iShares Managed Futures Active ETF to Enhance $41 Billion Active ETF Platform']"
234,54,234_invesco canada_invesco_etfs invesco_announces changes,"['invesco canada', 'invesco', 'etfs invesco', 'announces changes', 'invesco adds', 'suite', 'canada announces', 'changes', 'canada', 'invesco launches']","['Invesco Canada announces changes to its product line', 'Invesco Canada announces changes to the Invesco QQQ Index ETF', 'Invesco Canada Ltd. announces changes to several mutual funds']"
235,54,235_china_china tech_tech_crackdown,"['china', 'china tech', 'tech', 'crackdown', 'tech rout', 'china china', 'giants', 'rout', 'china stock', 'stock losers']","['Chinese Crackdown Makes Tutors the World’s Biggest Stock Losers', 'China’s Tech Rout Deepens Amid Lockdown, Geopolitical Worries', 'China’s Tech Crackdown Is Cooling Hong Kong’s IPO Market']"
236,54,236_rosen_counsel_securities class_deadline securities,"['rosen', 'counsel', 'securities class', 'deadline securities', 'encourages', 'class action', 'investor counsel', 'important deadline', 'deadline', 'counsel important']","['ROSEN, GLOBAL INVESTOR COUNSEL, Encourages __COMPANY__ PLC Investors With Losses to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__', 'ROSEN, LEADING INVESTOR COUNSEL, Encourages __COMPANY__ PLC Investors to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__', 'ROSEN, GLOBAL INVESTOR COUNSEL, Encourages __COMPANY__ PLC Investors to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__']"
